ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI,discretized_Year
18264,Gillian Carleton,0,0.17500000000000004,12,6,0.75,0,2,13,154,0,0.20736213833221817,2
18278,"Jazmin Roxy ""Jazz"" Carlin",0,0.25,30,8,1.0,0,3,40,344,1,0.13731398830712005,2
18278,"Jazmin Roxy ""Jazz"" Carlin",0,0.25,30,8,1.0,0,3,40,347,1,0.13731398830712005,2
18374,Adriana Carmona Gutirrez,0,0.375,94,2,0.25,0,0,43,360,0,0.28025747558235437,0
18389,Olivia Frances Carnegie-Brown,0,0.25,30,8,1.0,0,3,30,246,1,0.23579887244374376,2
18410,Maurizio Carnino,1,0.275,42,1,0.125,1,4,34,287,1,0.29571611306569434,0
18420,"Carolina ""Carol"" Demartini de Albuquerque",0,0.4,10,4,0.5,0,1,47,372,2,0.25354853731612725,1
18439,Stefano Carozzo,1,0.3500000000000001,42,4,0.5,0,1,16,174,0,0.2285922235936001,1
18443,Marissa Carpadios,0,0.275,3,2,0.25,0,0,38,304,1,0.3562016965208741,0
18446,"Alexandra ""Alex"" Carpenter",0,0.10000000000000003,92,7,0.875,1,5,24,214,1,0.28782351967560227,2
18456,Kip Carpenter,1,0.17500000000000004,92,1,0.125,1,4,39,309,0,0.25612262214463444,0
18500,Cecilia Carranza Saroli,0,0.3500000000000001,1,8,1.0,0,3,32,260,2,0.2664139148293596,2
18550,Sara Maree Carrigan,0,0.20000000000000007,3,2,0.25,0,0,13,152,2,0.20831993060567366,0
18561,Nancy Carrillo de la Paz,0,0.07500000000000001,19,2,0.25,0,0,47,372,0,0.18793016336963864,0
18563,Lisa Carrington,0,0.20000000000000007,64,6,0.75,0,2,10,113,2,0.23684095498651958,2
18563,Lisa Carrington,0,0.30000000000000004,64,8,1.0,0,3,10,113,2,0.23684095498651958,2
18563,Lisa Carrington,0,0.30000000000000004,64,8,1.0,0,3,10,114,0,0.23684095498651958,2
18581,Joel Carroll,1,0.25,3,6,0.75,0,2,23,211,0,0.34326912536041265,2
18625,Fabio Carta,1,0.2250000000000001,42,1,0.125,1,4,34,287,1,0.3090767349624528,0
18641,Hamish Clive Carter,1,0.45000000000000007,64,2,0.25,0,0,46,369,2,0.23882615931724738,0
18644,"Jeffrey J. ""Jeff"" Carter",1,0.3500000000000001,12,7,0.875,1,5,24,213,2,0.3068557245330722,2
18653,Michelle Denee Carter,0,0.375,92,8,1.0,0,3,2,57,2,0.8159827475793958,2
18656,Nesta Carter,1,0.275,43,6,0.75,0,2,2,20,2,0.23071619012452993,2
18662,"Vincent Lamar ""Vince"" Carter",1,0.20000000000000007,92,0,0.0,0,6,5,64,2,0.35766884028658064,0
18708,Claire Rhiannon Carver-Dias,0,0.20000000000000007,12,0,0.0,0,6,41,349,0,0.1574445345391845,0
18709,Chad Robb Carvin,1,0.275,92,0,0.0,0,6,40,328,1,0.2756135381534184,0
18757,Caroline Casaretto,0,0.275,32,2,0.25,0,0,23,212,2,0.2536565885300043,0
18811,"Swintayla Marie ""Swin"" Cash",0,0.2250000000000001,92,2,0.25,0,0,5,65,2,0.21806332920496796,0
18811,"Swintayla Marie ""Swin"" Cash",0,0.42500000000000004,92,6,0.75,0,2,5,65,2,0.21806332920496796,2
18827,Charlotte Caslick,0,0.15000000000000002,3,8,1.0,0,3,31,253,2,0.22744706431700357,2
18840,Andrea Cassar,1,0.125,42,2,0.25,0,0,16,169,0,0.30783149904059104,0
18840,Andrea Cassar,1,0.125,42,2,0.25,0,0,16,170,2,0.30783149904059104,0
18840,Andrea Cassar,1,0.32500000000000007,42,6,0.75,0,2,16,170,2,0.30783149904059104,2
18858,Igor Cassina,1,0.275,42,2,0.25,0,0,21,197,2,0.2424606531237824,0
18870,Matteo Castaldo,1,0.375,42,8,1.0,0,3,30,239,0,0.2907972070859103,2
18882,Carlos Castao Panadero,1,0.25,24,2,0.25,0,0,13,143,0,0.21377856877779366,0
18913,Marissa Castelli,0,0.20000000000000007,92,7,0.875,1,5,17,183,0,0.1953630109423532,2
18970,Yalennis Castillo Ramrez,0,0.17500000000000004,19,4,0.5,0,1,25,222,1,0.3291866736417429,1
18974,Naomi Sandra Castle,0,0.275,3,0,0.0,0,6,48,374,2,0.23417899271097375,0
18976,Kristi Castlin,0,0.32500000000000007,92,8,1.0,0,3,2,40,0,0.19497722300605314,2
18992,Danel Castro Muagorri,1,0.2250000000000001,19,0,0.0,0,6,4,63,1,0.5344405816001283,0
19044,Tamika Devonne Catchings,0,0.25,92,2,0.25,0,0,5,65,2,0.24158348675427377,0
19044,Tamika Devonne Catchings,0,0.3500000000000001,92,4,0.5,0,1,5,65,2,0.24158348675427377,1
19044,Tamika Devonne Catchings,0,0.45000000000000007,92,6,0.75,0,2,5,65,2,0.24158348675427377,2
19044,Tamika Devonne Catchings,0,0.55,92,8,1.0,0,3,5,65,2,0.24158348675427377,2
19057,Kelly Catlin,0,0.125,92,8,1.0,0,3,13,154,1,0.23684095498651958,2
19132,Martina Cavallero,0,0.17500000000000004,1,6,0.75,0,2,23,212,1,0.2236533760592475,2
19155,Mark Simon Cavendish,1,0.4,30,8,1.0,0,3,13,140,1,0.2512155512744657,2
19160,Milorad avi,1,0.2250000000000001,78,4,0.5,0,1,40,319,1,0.23335767101714155,1
19205,Saa ao,0,0.30000000000000004,78,8,1.0,0,3,5,65,0,0.2476538114712663,2
19225,Daniela Ceccarelli,0,0.275,42,1,0.125,1,4,0,8,2,0.20831993060567366,0
19246,"Donovan ""Donnie"" Cech",1,0.375,73,2,0.25,0,0,30,240,0,0.26073506081154996,0
19285,Henry Carlos Cejudo,1,0.15000000000000002,92,4,0.5,0,1,50,391,2,0.17997176091804523,1
19311,"John Robert ""J. R."" Celski",1,0.10000000000000003,92,5,0.625,1,8,34,286,0,0.2027203603139215,1
19311,"John Robert ""J. R."" Celski",1,0.10000000000000003,92,5,0.625,1,8,34,287,0,0.2027203603139215,1
19311,"John Robert ""J. R."" Celski",1,0.20000000000000007,92,7,0.875,1,5,34,287,1,0.2027203603139215,2
19335,"Matthew Gerald ""Matt"" Centrowitz, Jr.",1,0.275,92,8,1.0,0,3,2,13,2,0.20095396356516593,2
19340,Frederich Cepeda Cruz,1,0.2250000000000001,19,2,0.25,0,0,4,63,2,0.442988177172732,0
19340,Frederich Cepeda Cruz,1,0.32500000000000007,19,4,0.5,0,1,4,63,1,0.442988177172732,1
19346,Jolanda eplak (Steblovnik-),0,0.30000000000000004,77,2,0.25,0,0,2,48,0,0.15127788184398216,0
19361,Simone Cercato,1,0.3500000000000001,42,2,0.25,0,0,40,328,0,0.2476538114712663,0
19401,Matej Cernic,1,0.25,42,2,0.25,0,0,47,371,1,0.22020369076435942,0
19407,Giovanni Cernogoraz,1,0.3500000000000001,18,6,0.75,0,2,33,278,2,0.33593741742943717,2
19457,Jos ngel Csar Delgado,1,0.17500000000000004,19,0,0.0,0,6,2,20,0,0.2730602434913707,0
19489,Vladimir Ch'ant'uria,1,0.17500000000000004,31,0,0.0,0,6,9,86,0,0.3436933949232224,0
19527,Ak'ak'i Chachua,1,0.375,31,0,0.0,0,6,50,398,0,0.20831993060567366,0
19580,Rakhim Ruslanovich Chakhkiyev,1,0.25,74,4,0.5,0,1,9,86,2,0.36702385880065835,1
19586,Davit Gochayevich Chakvetadze,1,0.20000000000000007,74,8,1.0,0,3,50,396,2,0.39122527126444673,2
19603,Kyle Chalmers,1,0.07500000000000001,3,8,1.0,0,3,40,320,2,0.2862207875550482,2
19603,Kyle Chalmers,1,0.07500000000000001,3,8,1.0,0,3,40,326,0,0.2862207875550482,2
19603,Kyle Chalmers,1,0.07500000000000001,3,8,1.0,0,3,40,327,0,0.2862207875550482,2
19611,Lori Christine Chalupny,0,0.2250000000000001,92,4,0.5,0,1,18,186,2,0.2539509932870314,1
19634,Peter Chambers,1,0.17500000000000004,30,6,0.75,0,2,30,242,1,0.19632982254130138,2
19636,Richard Scott Chambers,1,0.30000000000000004,30,6,0.75,0,2,30,242,1,0.23081380309953425,2
19643,Frank Chamizo Marquez,1,0.2250000000000001,42,8,1.0,0,3,50,403,0,0.22744706431700357,2
19644,Miles Cleveland Chamley-Watson,1,0.275,92,8,1.0,0,3,16,170,0,0.2141850826032382,2
19672,Erin Chan,0,0.15000000000000002,12,0,0.0,0,6,41,349,0,0.16706573993826657,0
19695,Patrick Lewis Chan,1,0.20000000000000007,12,7,0.875,1,5,17,180,1,0.2748689874943139,2
19695,Patrick Lewis Chan,1,0.20000000000000007,12,7,0.875,1,5,17,183,1,0.2748689874943139,2
19696,Chan Peng Soon,1,0.32500000000000007,55,8,1.0,0,3,3,61,1,0.23369223389487404,2
19736,Tyson Cleotis Chandler,1,0.3500000000000001,92,6,0.75,0,2,5,64,2,0.25327282088494907,2
19760,Chang Hye-Jin,0,0.3500000000000001,49,8,1.0,0,3,1,11,2,0.17532493044068298,2
19760,Chang Hye-Jin,0,0.3500000000000001,49,8,1.0,0,3,1,12,2,0.17532493044068298,2
19779,Chang Si,0,0.25,14,6,0.75,0,2,41,349,1,0.15783870433823355,2
19791,Chang Yongxiang,1,0.2250000000000001,14,4,0.5,0,1,50,400,1,0.26459143281800257,1
19827,Thibaud Chapelle,1,0.20000000000000007,29,0,0.0,0,6,30,243,0,0.2687388686540574,0
19835,Allysha Chapman,0,0.30000000000000004,12,8,1.0,0,3,18,186,0,0.22486212474656408,2
19837,Candace Marie Margaret Chapman,0,0.3500000000000001,12,6,0.75,0,2,18,186,0,0.19219453227571692,2
19847,James Jonathan Chapman,1,0.42500000000000004,3,6,0.75,0,2,30,239,1,0.3217214196785013,2
19863,Jean-Frdric Chapuis,1,0.2250000000000001,29,7,0.875,1,5,19,189,2,0.39070640560790215,2
19873,Nicolas Charbonnier,1,0.30000000000000004,29,4,0.5,0,1,32,257,0,0.2027203603139215,1
19875,Germain Louis Marcel Chardin,1,0.25,29,4,0.5,0,1,30,239,0,0.27299008766330735,1
19875,Germain Louis Marcel Chardin,1,0.3500000000000001,29,6,0.75,0,2,30,240,1,0.27299008766330735,2
19880,Isabelle Charest (-Charbonneau),0,0.4,12,1,0.125,1,4,34,291,0,0.2741494047722207,0
19898,Peter Charles,1,0.925,30,6,0.75,0,2,15,166,2,0.3213088207928322,2
19901,Tina Alexandria Charles,0,0.20000000000000007,92,6,0.75,0,2,5,65,2,0.2718136465646861,2
19901,Tina Alexandria Charles,0,0.30000000000000004,92,8,1.0,0,3,5,65,2,0.2718136465646861,2
19902,Yorelvis Charles Martnez,1,0.25,19,2,0.25,0,0,4,63,2,0.39152626283718084,0
19914,Cdric Charlier,1,0.32500000000000007,7,8,1.0,0,3,23,211,1,0.3013220975894956,2
19949,Isabelle Chartrand,0,0.20000000000000007,12,1,0.125,1,4,24,214,2,0.24896278319995446,0
19965,Irina Viktorovna Chashchina,0,0.17500000000000004,74,2,0.25,0,0,29,237,1,0.09126901798416193,0
19972,Brandi Denise Chastain,0,0.42500000000000004,92,0,0.0,0,6,18,186,1,0.17012803461523573,0
19972,Brandi Denise Chastain,0,0.525,92,2,0.25,0,0,18,186,2,0.17012803461523573,0
20013,Anne-Caroline Stphanie Chausson,0,0.375,29,4,0.5,0,1,13,146,2,0.2183771009119535,1
20042,Darvin Francisco Chvez Ramrez,1,0.17500000000000004,57,6,0.75,0,2,18,185,2,0.25601247917614767,2
20080,Yuriy Volodymyrovych Cheban,1,0.17500000000000004,91,4,0.5,0,1,10,101,0,0.367024327017238,1
20080,Yuriy Volodymyrovych Cheban,1,0.275,91,6,0.75,0,2,10,100,2,0.367024327017238,2
20080,Yuriy Volodymyrovych Cheban,1,0.375,91,8,1.0,0,3,10,100,2,0.367024327017238,2
20096,Jury Dimitri Chechi,1,0.4750000000000001,42,2,0.25,0,0,21,202,0,0.22925106254798033,0
20106,"William Joseph N. ""Joey"" Cheek",1,0.17500000000000004,92,1,0.125,1,4,39,305,0,0.2572635917871443,0
20106,"William Joseph N. ""Joey"" Cheek",1,0.275,92,3,0.375,1,7,39,309,2,0.2572635917871443,1
20106,"William Joseph N. ""Joey"" Cheek",1,0.275,92,3,0.375,1,7,39,305,1,0.2572635917871443,1
20130,Diana Maria Chelaru,0,0.07500000000000001,72,6,0.75,0,2,21,208,0,0.25601247917614767,2
20133,Paul Kipkemboi Chelimo,1,0.25,92,8,1.0,0,3,2,24,1,0.13731398830712005,2
20136,"Christos Kostas ""Chris"" Chelios (Tselios-)",1,0.625,92,1,0.125,1,4,24,213,1,0.3121439594021911,0
20144,Andrey Ivanovich Chemerkin,1,0.32500000000000007,74,0,0.0,0,6,49,382,0,1.0,0
20150,Chen Aisen,1,0.125,14,8,1.0,0,3,14,155,2,0.20831993060567366,2
20150,Chen Aisen,1,0.125,14,8,1.0,0,3,14,157,2,0.20831993060567366,2
20181,Chen Dequan,1,0.07500000000000001,14,7,0.875,1,5,34,287,0,0.20961634080480307,2
20182,Chen Ding,1,0.10000000000000003,14,6,0.75,0,2,2,17,2,0.18112228175609923,2
20215,Chen Jin,1,0.17500000000000004,14,4,0.5,0,1,3,60,0,0.23579887244374376,1
20217,Chen Jing,0,0.4,86,0,0.0,0,6,42,352,0,0.19497722300605314,0
20220,Chen Jing,0,0.32500000000000007,14,2,0.25,0,0,47,372,2,0.2454478913381355,0
20234,Chen Li-Ju,0,0.20000000000000007,86,2,0.25,0,0,1,12,0,0.19881292247872517,0
20237,Chen Ling,0,0.15000000000000002,14,4,0.5,0,1,1,12,1,0.18279970025390402,1
20238,Chen Long,1,0.20000000000000007,14,6,0.75,0,2,3,60,0,0.2528380347546806,2
20238,Chen Long,1,0.30000000000000004,14,8,1.0,0,3,3,60,2,0.2528380347546806,2
20247,Chen Peina,0,0.30000000000000004,14,8,1.0,0,3,32,268,1,0.20930713750690366,2
20249,Chen Qi,1,0.125,14,2,0.25,0,0,42,350,2,0.2316974488060657,0
20255,Chen Qiuqi,0,0.32500000000000007,14,4,0.5,0,1,23,212,1,0.15667329276195296,1
20258,Chen Ruolin,0,0.0,14,4,0.5,0,1,14,159,2,0.13052883660691678,1
20258,Chen Ruolin,0,0.0,14,4,0.5,0,1,14,161,2,0.13052883660691678,1
20258,Chen Ruolin,0,0.10000000000000003,14,6,0.75,0,2,14,159,2,0.13052883660691678,2
20258,Chen Ruolin,0,0.10000000000000003,14,6,0.75,0,2,14,161,2,0.13052883660691678,2
20258,Chen Ruolin,0,0.20000000000000007,14,8,1.0,0,3,14,161,2,0.13052883660691678,2
20263,Chen Shih-Hsien,0,0.25,86,2,0.25,0,0,43,359,2,0.08582318661083199,0
20268,Chen Szu-Yuan,1,0.20000000000000007,86,2,0.25,0,0,1,10,1,0.28782351967560227,0
20278,Chen Wei-Ling,0,0.275,86,4,0.5,0,1,49,384,0,0.20595099366777536,1
20291,Chen Xiaojun,0,0.10000000000000003,14,6,0.75,0,2,41,349,1,0.6385048044932827,2
20293,Chen Xiaomin,0,0.20000000000000007,14,0,0.0,0,6,49,388,2,0.31505555717818334,0
20295,Chen Xiexia,0,0.25,14,4,0.5,0,1,49,384,2,0.20697683527471977,1
20310,Chen Yanqing,0,0.25,14,2,0.25,0,0,49,387,2,0.2613130084329909,0
20310,Chen Yanqing,0,0.3500000000000001,14,4,0.5,0,1,49,387,2,0.2613130084329909,1
20312,Chen Yibing,1,0.20000000000000007,14,4,0.5,0,1,21,203,2,0.24582507766648576,1
20312,Chen Yibing,1,0.20000000000000007,14,4,0.5,0,1,21,202,2,0.24582507766648576,1
20312,Chen Yibing,1,0.30000000000000004,14,6,0.75,0,2,21,203,2,0.24582507766648576,2
20312,Chen Yibing,1,0.30000000000000004,14,6,0.75,0,2,21,202,1,0.24582507766648576,2
20315,Chen Ying,0,0.375,14,4,0.5,0,1,33,283,2,0.30631959558114386,1
20315,Chen Ying,0,0.4750000000000001,14,6,0.75,0,2,33,283,1,0.30631959558114386,2
20330,Chen Zhaoxia,0,0.45000000000000007,14,4,0.5,0,1,23,212,1,0.19497722300605314,1
20335,Chen Zhong,0,0.050000000000000044,14,0,0.0,0,6,43,360,2,0.22280144688182102,0
20335,Chen Zhong,0,0.15000000000000002,14,2,0.25,0,0,43,360,2,0.22280144688182102,0
20342,Jol Georges Chenal Jacquet,1,0.42500000000000004,29,3,0.375,1,7,0,2,1,0.3059517968860982,1
20351,Lauren Nicole Cheney (-Holiday),0,0.125,92,4,0.5,0,1,18,186,2,0.2654782400167174,1
20351,Lauren Nicole Cheney (-Holiday),0,0.2250000000000001,92,6,0.75,0,2,18,186,2,0.2654782400167174,2
20362,Cheng Fei,0,0.125,14,4,0.5,0,1,21,208,2,0.1372938892805204,1
20362,Cheng Fei,0,0.125,14,4,0.5,0,1,21,206,0,0.1372938892805204,1
20362,Cheng Fei,0,0.125,14,4,0.5,0,1,21,204,0,0.1372938892805204,1
20366,Cheng Hui,0,0.5,14,4,0.5,0,1,23,212,1,0.20724163100715387,1
20374,Cheng Ming,0,0.275,14,6,0.75,0,2,1,12,1,0.27853036417791555,2
20386,Cheng Xunzhao,1,0.25,14,8,1.0,0,3,25,220,0,0.34350416946793216,2
20401,Cheong Jun Hoong,0,0.275,55,8,1.0,0,3,14,161,1,0.21032781072208517,2
20403,Yuliya Anatolyevna Chepalova,0,0.25,74,1,0.125,1,4,11,130,2,0.17662613313784514,0
20403,Yuliya Anatolyevna Chepalova,0,0.25,74,1,0.125,1,4,11,124,1,0.17662613313784514,0
20403,Yuliya Anatolyevna Chepalova,0,0.25,74,1,0.125,1,4,11,125,0,0.17662613313784514,0
20403,Yuliya Anatolyevna Chepalova,0,0.3500000000000001,74,3,0.375,1,7,11,127,1,0.17662613313784514,1
20403,Yuliya Anatolyevna Chepalova,0,0.3500000000000001,74,3,0.375,1,7,11,128,2,0.17662613313784514,1
20405,Joyce Chepchumba Koech,0,0.3500000000000001,47,0,0.0,0,6,2,55,0,0.18293621890672085,0
20406,Anna Sergeyevna Chepeleva,0,0.025000000000000022,74,0,0.0,0,6,21,208,1,0.25601247917614767,0
20410,Sergey Vladimirovich Chepikov,1,0.6000000000000001,74,3,0.375,1,7,7,72,1,0.2454478913381355,1
20427,Aleksey Borisovich Cheremisinov,1,0.4,74,8,1.0,0,3,16,170,2,0.23882615931724738,2
20435,Olena Arkadivna Cherevatova (-Derevenko),0,0.4750000000000001,91,2,0.25,0,0,10,112,0,0.2414003713408277,0
20438,Ivan Yuryevich Cherezov,1,0.25,74,3,0.375,1,7,7,72,1,0.2923744741750586,1
20438,Ivan Yuryevich Cherezov,1,0.3500000000000001,74,5,0.625,1,8,7,72,0,0.2923744741750586,1
20446,Lyubov Viktorovna Cherkashina,0,0.2250000000000001,8,6,0.75,0,2,29,237,0,0.12424625947502216,2
20458,Yuliya Igorevna Chermoshanskaya,0,0.17500000000000004,74,4,0.5,0,1,2,43,2,0.2228347920028223,1
20469,Serhiy Volodymyrovych Cherniavskiy,1,0.2250000000000001,91,0,0.0,0,6,13,143,1,0.2249305752050782,0
20478,Ilya Grigoryevich Chernousov,1,0.30000000000000004,74,7,0.875,1,5,11,121,0,0.2950238447234448,2
20486,Tatyana Sergeyevna Chernova,0,0.125,74,4,0.5,0,1,2,51,0,0.11113718086353258,1
20486,Tatyana Sergeyevna Chernova,0,0.2250000000000001,74,6,0.75,0,2,2,51,0,0.11113718086353258,2
20515,Emilee Cherry,0,0.20000000000000007,3,8,1.0,0,3,31,253,2,0.30339001187515957,2
20525,Vivian Jepkemoi Cheruiyot,0,0.32500000000000007,47,6,0.75,0,2,2,47,1,0.09639967345566758,2
20525,Vivian Jepkemoi Cheruiyot,0,0.32500000000000007,47,6,0.75,0,2,2,38,0,0.09639967345566758,2
20525,Vivian Jepkemoi Cheruiyot,0,0.42500000000000004,47,8,1.0,0,3,2,47,2,0.09639967345566758,2
20525,Vivian Jepkemoi Cheruiyot,0,0.42500000000000004,47,8,1.0,0,3,2,38,1,0.09639967345566758,2
20551,Lisa Chesson,0,0.20000000000000007,92,5,0.625,1,8,24,214,1,0.2579583564284069,1
20570,Chun Wei Cheung,1,0.42500000000000004,60,2,0.25,0,0,30,238,1,0.2143806482866033,0
20614,Chi Shu-Ju,0,0.050000000000000044,86,0,0.0,0,6,43,359,0,0.15488735707660406,0
20621,Darren M. Chiacchia,1,0.6000000000000001,92,2,0.25,0,0,15,168,0,0.2716927018144397,0
20622,Roberto Chiacig,1,0.3500000000000001,42,2,0.25,0,0,5,64,1,0.3558686967359157,0
20671,Anna Vladimirovna Chicherova,0,0.275,74,4,0.5,0,1,2,52,0,0.10995408651884558,1
20671,Anna Vladimirovna Chicherova,0,0.375,74,6,0.75,0,2,2,52,2,0.10995408651884558,2
20679,Kenta Chida,1,0.275,45,6,0.75,0,2,16,170,1,0.2414003713408277,2
20686,Giorgio Chiellini,1,0.10000000000000003,42,2,0.25,0,0,18,185,0,0.22735373251644264,0
20707,Vlada Aleksandrovna Chigiryova,0,0.15000000000000002,74,8,1.0,0,3,41,349,2,0.10821596025936714,2
20708,Yevgeny Aleksandrovich Chigishev,1,0.3500000000000001,74,4,0.5,0,1,49,382,1,0.6047286479774515,1
20734,Patrick Chila,1,0.375,29,0,0.0,0,6,42,350,0,0.2424606531237824,0
20742,Eilidh Child-Doyle,0,0.3500000000000001,30,8,1.0,0,3,2,44,0,0.19497722300605314,2
20756,Arman Konstantinovich Chilmanov,1,0.2250000000000001,46,4,0.5,0,1,43,356,0,0.2622586390967846,1
20796,Zulfiya Salakharovna Chinshanlo,0,0.10000000000000003,46,6,0.75,0,2,49,383,2,0.22983564531445388,2
20819,Mikhail Alekseyevich Chipurin,1,0.20000000000000007,74,2,0.25,0,0,22,209,0,0.4183484381237911,0
20835,Aurica Chiri-Brscu,0,0.3500000000000001,72,2,0.25,0,0,30,246,2,0.25217967873018177,0
20933,Simon Cho,1,0.07500000000000001,92,5,0.625,1,8,34,287,0,0.18273966579325507,1
20957,Choe Hyo-Sim,0,0.17500000000000004,69,8,1.0,0,3,49,388,1,0.3065646553864012,2
20978,Choi Byeong-Cheol,1,0.375,49,6,0.75,0,2,16,169,0,0.2654782400167174,2
20995,Choi Eun-Gyeong,0,0.050000000000000044,49,1,0.125,1,4,34,290,1,0.24896278319995446,0
20995,Choi Eun-Gyeong,0,0.050000000000000044,49,1,0.125,1,4,34,291,2,0.24896278319995446,0
20995,Choi Eun-Gyeong,0,0.15000000000000002,49,3,0.375,1,7,34,290,1,0.24896278319995446,1
20995,Choi Eun-Gyeong,0,0.15000000000000002,49,3,0.375,1,7,34,291,2,0.24896278319995446,1
20996,Choi Eun-Sook,0,0.275,49,6,0.75,0,2,16,179,1,0.19219453227571692,2
21018,Choi Hyeon-Ju,0,0.30000000000000004,49,6,0.75,0,2,1,12,2,0.22744706431700357,2
21020,Choi Im-Jeong,0,0.20000000000000007,49,2,0.25,0,0,22,210,1,0.2454478913381355,0
21020,Choi Im-Jeong,0,0.30000000000000004,49,4,0.5,0,1,22,210,0,0.2454478913381355,1
21023,Choi In-Jeong,0,0.17500000000000004,49,6,0.75,0,2,16,179,1,0.1607961943801185,2
21042,Choi Mi-Sun,0,0.125,49,8,1.0,0,3,1,12,2,0.14177087371703367,2
21043,Choi Min-Ho,1,0.20000000000000007,49,2,0.25,0,0,25,215,0,0.2943478162574099,0
21043,Choi Min-Ho,1,0.30000000000000004,49,4,0.5,0,1,25,215,2,0.2943478162574099,1
21045,Choi Min-Kyung,0,0.10000000000000003,49,1,0.125,1,4,34,291,2,0.25135576986346553,0
21082,Choi Yeong-Rae,1,0.375,49,6,0.75,0,2,33,272,1,0.3584724218590507,2
21106,Velichko Cholakov,1,0.17500000000000004,11,2,0.25,0,0,49,382,0,0.30831487961873294,0
21113,Revaz Baadurovich Chomakhidze,1,0.275,74,0,0.0,0,6,48,373,1,0.34335825012314747,0
21113,Revaz Baadurovich Chomakhidze,1,0.375,74,2,0.25,0,0,48,373,0,0.34335825012314747,0
21147,Mavzuna Chorieva,0,0.10000000000000003,84,6,0.75,0,2,9,95,0,0.26678803058640743,2
21158,Chou Tao,0,0.125,14,4,0.5,0,1,29,236,1,0.13420822397038834,1
21174,Maialen Chourraut Yurramendi,0,0.3500000000000001,24,6,0.75,0,2,10,115,0,0.20724163100715387,2
21174,Maialen Chourraut Yurramendi,0,0.45000000000000007,24,8,1.0,0,3,10,115,2,0.20724163100715387,2
21181,Amy Yuen-Yee Chow (-Ho),0,0.17500000000000004,92,0,0.0,0,6,21,208,0,0.1293181769949962,0
21248,Joss Christensen,1,0.17500000000000004,92,7,0.875,1,5,19,190,2,0.2572635917871443,2
21255,Michael Frk Christensen,1,0.17500000000000004,21,4,0.5,0,1,13,143,1,0.22735373251644264,1
21270,Micah Makanamaikalani Christenson,1,0.20000000000000007,92,8,1.0,0,3,47,371,0,0.22651332356853948,2
21299,Mads Christiansen,1,0.375,21,8,1.0,0,3,22,209,2,0.2809023329337381,2
21300,Max Christiansen,1,0.10000000000000003,32,8,1.0,0,3,18,185,1,0.2824522463145538,2
21357,Julie Wu Chu,0,0.10000000000000003,92,1,0.125,1,4,24,214,1,0.2385820058583763,0
21357,Julie Wu Chu,0,0.20000000000000007,92,3,0.375,1,7,24,214,0,0.2385820058583763,1
21357,Julie Wu Chu,0,0.30000000000000004,92,5,0.625,1,8,24,214,1,0.2385820058583763,1
21357,Julie Wu Chu,0,0.4,92,7,0.875,1,5,24,214,1,0.2385820058583763,2
21359,Chu Mu-Yen,1,0.17500000000000004,86,2,0.25,0,0,43,355,2,0.1460756469969159,0
21359,Chu Mu-Yen,1,0.275,86,4,0.5,0,1,43,355,0,0.1460756469969159,1
21390,Maksim Aleksandrovich Chudov,1,0.30000000000000004,74,5,0.625,1,8,7,72,0,0.24856352440659402,1
21401,Olga Viktorovna Chukanova (-Khrzhanovskaya),0,0.2250000000000001,74,2,0.25,0,0,47,372,1,0.267305634362208,0
21406,Clement Chukwu,1,0.30000000000000004,61,0,0.0,0,6,2,21,2,0.24739294395135536,0
21408,Chika Yagazie Chukwumerije,1,0.2250000000000001,61,4,0.5,0,1,43,356,0,0.42578128569650564,1
21423,Clarissa Kyoko Mei Ling Chun,0,0.375,92,6,0.75,0,2,50,405,0,0.21032781072208517,2
21439,Anton Mikhaylovich Chupkov,1,0.10000000000000003,74,8,1.0,0,3,40,322,0,0.17691969009222108,2
21462,Oksana Aleksandrovna Chusovitina,0,0.45000000000000007,32,4,0.5,0,1,21,206,1,0.1307871907406858,1
21492,Monika Ciaciuch,0,0.2250000000000001,67,8,1.0,0,3,30,250,0,0.23734724536014384,2
21544,Csar Augusto Cielo Filho,1,0.15000000000000002,10,4,0.5,0,1,40,331,2,0.20242446047724638,1
21544,Csar Augusto Cielo Filho,1,0.15000000000000002,10,4,0.5,0,1,40,320,0,0.20242446047724638,1
21544,Csar Augusto Cielo Filho,1,0.25,10,6,0.75,0,2,40,331,0,0.20242446047724638,2
21615,Cntia Silva dos Santos,0,0.25,10,0,0.0,0,6,5,65,0,0.2235941486330647,0
21618,Mihaela Ciobanu Ciobanu,0,0.6000000000000001,24,6,0.75,0,2,22,210,0,0.2775005273438532,2
21632,Maria Cioncan,0,0.30000000000000004,72,2,0.25,0,0,2,37,0,0.15488735707660406,0
21648,"Peter M. ""Pete"" Cipollone",1,0.45000000000000007,92,2,0.25,0,0,30,238,2,0.26017633857084776,0
21665,Aleksandar iri,1,0.17500000000000004,75,0,0.0,0,6,48,373,0,0.2929917217363095,0
21665,Aleksandar iri,1,0.275,75,2,0.25,0,0,48,373,1,0.2929917217363095,0
21665,Aleksandar iri,1,0.375,78,4,0.5,0,1,48,373,0,0.2929917217363095,1
21667,Anatolii Crcu,1,0.20000000000000007,56,6,0.75,0,2,49,380,0,0.4339676462853659,2
